Frame,Leader,Follower,Top Left,Top Middle,Top Right,Middle Left,Middle Right,Bottom Left,Bottom Middle,Bottom Right
1251,122,0,0,0,0,0,0,227,0,0
1251,193,0,0,0,0,242,0,0,0,0
1251,193,0,245,0,0,0,0,0,0,0
1251,194,154,0,0,0,0,0,154,0,0
1251,194,227,0,0,0,0,0,0,227,0
1251,100,0,0,0,148,0,0,0,0,0
1251,227,0,0,0,122,0,0,0,0,0
1251,227,0,0,0,0,0,154,0,0,0
1251,227,194,0,0,0,0,0,0,194,0
1251,231,0,0,0,0,0,0,0,0,219
1251,232,0,0,240,0,0,0,0,0,0
1251,232,0,0,0,0,0,0,0,0,209
1251,148,100,0,0,0,0,0,100,0,0
1251,236,11,0,0,0,0,0,0,11,0
1251,240,232,0,0,0,0,0,0,232,0
1251,219,0,231,0,0,0,0,0,0,0
1251,243,0,0,0,0,0,241,0,0,0
1251,209,0,232,0,0,0,0,0,0,0
1251,209,246,0,0,0,0,0,246,0,0
1251,246,0,0,0,209,0,0,0,0,0
1252,11,236,0,0,0,0,0,0,236,0
1252,122,154,0,0,0,0,0,0,154,0
1252,122,0,0,0,0,0,0,227,0,0
1252,193,0,0,0,0,242,0,0,0,0
1252,193,0,245,0,0,0,0,0,0,0
1252,100,0,0,0,148,0,0,0,0,0
1252,227,0,0,0,122,0,0,0,0,0
1252,227,0,0,0,0,0,154,0,0,0
1252,227,194,0,0,0,0,0,0,194,0
1252,231,0,0,0,0,0,0,0,0,219
1252,232,0,0,240,0,0,0,0,0,0
1252,232,0,0,0,0,0,0,0,0,209
1252,148,100,0,0,0,0,0,100,0,0
1252,236,11,0,0,0,0,0,0,11,0
1252,240,232,0,0,0,0,0,0,232,0
1252,219,0,231,0,0,0,0,0,0,0
1252,241,0,0,0,0,243,0,0,0,0
1252,243,0,0,0,0,0,241,0,0,0
1252,209,0,232,0,0,0,0,0,0,0
1252,209,246,0,0,0,0,0,246,0,0
1252,246,0,0,0,209,0,0,0,0,0
1253,1,0,227,0,0,0,0,0,0,0
1253,11,236,0,0,0,0,0,0,236,0
1253,122,154,0,0,0,0,0,0,154,0
1253,122,0,0,0,0,0,0,227,0,0
1253,194,0,0,0,154,0,0,0,0,0
1253,194,0,0,227,0,0,0,0,0,0
1253,100,0,0,0,148,0,0,0,0,0
1253,231,0,0,0,0,0,0,0,0,219
1253,232,0,0,240,0,0,0,0,0,0
1253,232,0,0,0,0,0,0,0,0,209
1253,148,100,0,0,0,0,0,100,0,0
1253,236,11,0,0,0,0,0,0,11,0
1253,240,232,0,0,0,0,0,0,232,0
1253,219,0,231,0,0,0,0,0,0,0
1253,241,0,0,0,0,243,0,0,0,0
1253,243,0,0,0,0,0,241,0,0,0
1253,209,0,232,0,0,0,0,0,0,0
1253,209,246,0,0,0,0,0,246,0,0
1253,246,0,0,0,209,0,0,0,0,0
1254,11,0,0,236,0,0,0,0,0,0
1254,122,0,0,154,0,0,0,0,0,0
1254,122,0,0,0,227,0,0,0,0,0
1254,154,122,0,0,0,0,0,0,122,0
1254,154,0,0,0,194,0,0,0,0,0
1254,154,0,0,0,0,0,227,0,0,0
1254,193,0,0,0,0,242,0,0,0,0
1254,193,0,245,0,0,0,0,0,0,0
1254,100,0,0,0,148,0,0,0,0,0
1254,227,0,0,0,122,0,0,0,0,0
1254,227,0,0,0,0,0,154,0,0,0
1254,227,194,0,0,0,0,0,0,194,0
1254,231,0,0,0,0,0,0,0,0,219
1254,232,0,0,240,0,0,0,0,0,0
1254,232,0,0,0,0,0,0,0,0,209
1254,148,100,0,0,0,0,0,100,0,0
1254,240,232,0,0,0,0,0,0,232,0
1254,219,0,231,0,0,0,0,0,0,0
1254,241,0,0,0,0,243,0,0,0,0
1254,243,0,0,0,0,0,241,0,0,0
1254,246,0,0,0,209,0,0,0,0,0
1255,1,227,0,0,0,0,0,0,0,227
1255,11,0,0,236,0,0,0,0,0,0
1255,122,0,0,154,0,0,0,0,0,0
1255,122,0,0,0,227,0,0,0,0,0
1255,194,0,0,0,154,0,0,0,0,0
1255,194,0,0,227,0,0,0,0,0,0
1255,100,0,0,0,148,0,0,0,0,0
1255,227,0,0,0,122,0,0,0,0,0
1255,227,0,0,0,0,0,154,0,0,0
1255,227,194,0,0,0,0,0,0,194,0
1255,231,0,0,0,0,0,0,0,0,219
1255,148,100,0,0,0,0,0,100,0,0
1255,219,0,231,0,0,0,0,0,0,0
1255,241,0,0,0,0,243,0,0,0,0
1255,243,0,0,0,0,0,241,0,0,0
1255,246,0,0,0,209,0,0,0,0,0
1256,11,0,0,236,0,0,0,0,0,0
1256,122,154,0,0,0,0,0,0,154,0
1256,122,0,0,0,0,0,0,227,0,0
1256,154,0,0,122,0,0,0,0,0,0
1256,154,194,0,0,0,0,0,194,0,0
1256,154,0,0,0,0,227,0,0,0,0
1256,100,0,0,0,148,0,0,0,0,0
1256,227,0,0,0,0,0,0,122,0,0
1256,227,0,0,0,0,154,0,0,0,0
1256,227,0,0,194,0,0,0,0,0,0
1256,231,0,0,0,0,0,0,0,0,219
1256,232,0,0,240,0,0,0,0,0,0
1256,232,0,0,0,0,0,0,0,0,209
1256,148,0,0,0,100,0,0,0,0,0
1256,240,232,0,0,0,0,0,0,232,0
1256,241,0,0,0,0,243,0,0,0,0
1256,243,0,0,0,0,0,241,0,0,0
1256,209,0,232,0,0,0,0,0,0,0
1256,209,246,0,0,0,0,0,246,0,0
1256,246,0,0,0,209,0,0,0,0,0
1257,1,0,227,0,0,0,0,0,0,0
1257,154,122,0,0,0,0,0,0,122,0
1257,154,0,0,0,194,0,0,0,0,0
1257,154,0,0,0,0,0,227,0,0,0
1257,100,0,0,0,148,0,0,0,0,0
1257,231,0,0,0,0,0,0,0,0,219
1257,232,0,0,240,0,0,0,0,0,0
1257,232,0,0,0,0,0,0,0,0,209
1257,148,0,0,0,0,0,0,100,0,0
1257,236,11,0,0,0,0,0,0,11,0
1257,240,232,0,0,0,0,0,0,232,0
1257,219,0,231,0,0,0,0,0,0,0
1257,241,0,0,0,0,243,0,0,0,0
1257,243,0,0,0,0,0,241,0,0,0
1257,209,0,232,0,0,0,0,0,0,0
1257,209,246,0,0,0,0,0,246,0,0
1257,246,0,0,0,209,0,0,0,0,0
1258,1,227,0,0,0,0,0,0,0,227
1258,11,236,0,0,0,0,0,0,236,0
1258,194,0,0,0,154,0,0,0,0,0
1258,194,0,0,227,0,0,0,0,0,0
1258,100,0,0,0,148,0,0,0,0,0
1258,227,0,0,0,0,0,0,122,0,0
1258,227,0,0,0,0,154,0,0,0,0
1258,227,0,0,194,0,0,0,0,0,0
1258,231,0,219,0,0,0,0,0,0,0
1258,232,0,0,240,0,0,0,0,0,0
1258,232,0,0,0,0,0,0,0,0,209
1258,148,0,0,0,0,0,0,100,0,0
1258,240,232,0,0,0,0,0,0,232,0
1258,219,0,231,0,0,0,0,0,0,0
1258,243,0,0,0,0,0,241,0,0,0
1258,209,0,0,0,0,0,0,0,0,232
1258,209,0,0,0,246,0,0,0,0,0
1259,1,227,0,0,0,0,0,0,0,227
1259,122,154,0,0,0,0,0,0,154,0
1259,122,0,0,0,0,0,0,227,0,0
1259,141,247,0,0,0,0,0,247,0,0
1259,194,0,0,0,154,0,0,0,0,0
1259,194,0,0,227,0,0,0,0,0,0
1259,217,0,0,0,0,0,0,0,0,247
1259,220,0,0,0,0,0,247,0,0,0
1259,227,0,0,0,0,0,0,122,0,0
1259,227,0,0,0,0,154,0,0,0,0
1259,227,0,0,194,0,0,0,0,0,0
1259,231,0,0,0,0,0,0,0,0,219
1259,232,0,0,240,0,0,0,0,0,0
1259,232,0,0,0,0,0,0,0,0,209
1259,240,232,0,0,0,0,0,0,232,0
1259,219,0,231,0,0,0,0,0,0,0
1259,241,0,0,0,0,243,0,0,0,0
1259,243,0,0,0,0,0,241,0,0,0
1259,209,0,232,0,0,0,0,0,0,0
1259,209,0,0,0,0,0,0,246,0,0
1259,246,0,0,0,209,0,0,0,0,0
1260,11,236,0,0,0,0,0,0,236,0
1260,122,154,0,0,0,0,0,0,154,0
1260,122,0,0,0,0,0,0,227,0,0
1260,154,0,0,122,0,0,0,0,0,0
1260,154,194,0,0,0,0,0,194,0,0
1260,154,0,0,0,0,227,0,0,0,0
1260,141,247,0,0,0,0,0,247,0,0
1260,193,0,245,0,0,0,0,0,0,0
1260,194,0,0,0,154,0,0,0,0,0
1260,194,0,0,227,0,0,0,0,0,0
1260,217,0,247,0,0,0,0,0,0,0
1260,220,0,0,0,0,0,247,0,0,0
1260,231,0,0,0,0,0,0,0,0,219
1260,232,240,0,0,0,0,0,0,240,0
1260,232,0,209,0,0,0,0,0,0,0
1260,236,11,0,0,0,0,0,0,11,0
1260,219,0,231,0,0,0,0,0,0,0
1260,241,0,0,0,0,243,0,0,0,0
1260,243,0,0,0,0,0,241,0,0,0
1260,209,0,232,0,0,0,0,0,0,0
1260,209,0,0,0,0,0,0,246,0,0
1260,246,0,0,0,209,0,0,0,0,0
1260,247,0,0,0,141,0,0,0,0,0
1260,247,0,0,0,0,0,0,0,0,217
1260,247,0,0,0,0,220,0,0,0,0
1261,11,0,0,236,0,0,0,0,0,0
1261,154,122,0,0,0,0,0,0,122,0
1261,154,0,0,0,194,0,0,0,0,0
1261,154,0,0,0,0,0,227,0,0,0
1261,193,0,245,0,0,0,0,0,0,0
1261,217,0,247,0,0,0,0,0,0,0
1261,220,0,0,0,247,0,0,0,0,0
1261,227,0,0,0,0,0,0,122,0,0
1261,227,0,0,0,0,154,0,0,0,0
1261,227,0,0,194,0,0,0,0,0,0
1261,231,0,0,0,0,0,0,0,0,219
1261,232,240,0,0,0,0,0,0,240,0
1261,232,0,209,0,0,0,0,0,0,0
1261,148,100,0,0,0,0,0,100,0,0
1261,240,0,0,232,0,0,0,0,0,0
1261,219,0,231,0,0,0,0,0,0,0
1261,241,0,0,0,0,243,0,0,0,0
1261,209,0,232,0,0,0,0,0,0,0
1261,209,0,0,0,0,0,0,246,0,0
1261,246,0,0,0,209,0,0,0,0,0
1261,247,0,0,0,141,0,0,0,0,0
1261,247,0,0,0,0,0,0,0,0,217
1261,247,0,0,0,0,0,0,220,0,0
1262,122,154,0,0,0,0,0,0,154,0
1262,122,0,0,0,0,0,0,227,0,0
1262,154,0,0,122,0,0,0,0,0,0
1262,154,194,0,0,0,0,0,194,0,0
1262,154,0,0,0,0,227,0,0,0,0
1262,141,247,0,0,0,0,0,247,0,0
1262,193,0,245,0,0,0,0,0,0,0
1262,194,0,0,0,154,0,0,0,0,0
1262,194,0,0,227,0,0,0,0,0,0
1262,220,0,0,0,247,0,0,0,0,0
1262,227,0,0,0,122,0,0,0,0,0
1262,227,0,0,0,0,0,154,0,0,0
1262,227,194,0,0,0,0,0,0,194,0
1262,231,0,0,0,0,0,0,0,0,219
1262,232,0,0,240,0,0,0,0,0,0
1262,232,0,0,0,0,0,0,0,0,209
1262,148,100,0,0,0,0,0,100,0,0
1262,241,0,0,0,0,243,0,0,0,0
1262,209,0,232,0,0,0,0,0,0,0
1262,209,0,0,0,0,0,0,246,0,0
1262,246,0,0,0,209,0,0,0,0,0
1262,247,0,0,0,141,0,0,0,0,0
1262,247,0,0,0,0,0,0,0,0,217
1262,247,0,0,0,0,0,0,220,0,0
1262,100,0,0,0,148,0,0,0,0,0
1263,11,0,0,236,0,0,0,0,0,0
1263,154,122,0,0,0,0,0,0,122,0
1263,154,0,0,0,194,0,0,0,0,0
1263,154,0,0,0,0,0,227,0,0,0
1263,141,0,0,0,247,0,0,0,0,0
1263,193,0,245,0,0,0,0,0,0,0
1263,232,0,0,240,0,0,0,0,0,0
1263,232,0,0,0,0,0,0,0,0,209
1263,148,0,0,0,100,0,0,0,0,0
1263,236,0,0,11,0,0,0,0,0,0
1263,240,0,0,232,0,0,0,0,0,0
1263,219,0,231,0,0,0,0,0,0,0
1263,241,0,0,0,0,243,0,0,0,0
1263,209,0,232,0,0,0,0,0,0,0
1263,209,0,0,0,0,0,0,246,0,0
1263,246,0,0,0,209,0,0,0,0,0
1263,247,0,0,0,141,0,0,0,0,0
1263,247,0,0,0,0,0,0,0,0,217
1263,247,0,0,0,0,0,0,220,0,0
1263,100,0,0,0,148,0,0,0,0,0
1264,1,227,0,0,0,0,0,0,0,227
1264,11,0,0,236,0,0,0,0,0,0
1264,154,122,0,0,0,0,0,0,122,0
1264,154,0,0,0,194,0,0,0,0,0
1264,154,0,0,0,0,0,227,0,0,0
1264,141,0,0,0,247,0,0,0,0,0
1264,193,0,245,0,0,0,0,0,0,0
1264,194,0,0,0,154,0,0,0,0,0
1264,194,0,0,227,0,0,0,0,0,0
1264,217,0,247,0,0,0,0,0,0,0
1264,220,0,0,0,247,0,0,0,0,0
1264,227,0,0,0,0,0,0,122,0,0
1264,227,0,0,0,0,154,0,0,0,0
1264,227,0,0,194,0,0,0,0,0,0
1264,231,0,219,0,0,0,0,0,0,0
1264,232,0,0,240,0,0,0,0,0,0
1264,232,0,0,0,0,0,0,0,0,209
1264,148,100,0,0,0,0,0,100,0,0
1264,236,11,0,0,0,0,0,0,11,0
1264,240,0,0,232,0,0,0,0,0,0
1264,219,0,231,0,0,0,0,0,0,0
1264,241,0,0,0,0,243,0,0,0,0
1264,243,0,0,0,0,0,241,0,0,0
1264,209,0,232,0,0,0,0,0,0,0
1264,209,0,0,0,0,0,0,246,0,0
1264,246,0,0,0,209,0,0,0,0,0
1264,247,0,0,0,141,0,0,0,0,0
1264,247,0,0,0,0,0,0,0,0,217
1264,247,0,0,0,0,0,0,220,0,0
1265,11,0,0,236,0,0,0,0,0,0
1265,122,0,0,154,0,0,0,0,0,0
1265,122,0,0,0,227,0,0,0,0,0
1265,154,122,0,0,0,0,0,0,122,0
1265,154,0,0,0,194,0,0,0,0,0
1265,154,0,0,0,0,0,227,0,0,0
1265,141,0,0,0,0,0,0,247,0,0
1265,141,0,167,0,0,0,0,0,0,0
1265,194,0,0,0,154,0,0,0,0,0
1265,194,0,0,227,0,0,0,0,0,0
1265,217,0,247,0,0,0,0,0,0,0
1265,220,0,0,0,0,0,247,0,0,0
1265,231,0,219,0,0,0,0,0,0,0
1265,232,0,0,240,0,0,0,0,0,0
1265,232,0,0,0,0,0,0,0,0,209
1265,148,0,0,0,0,0,0,100,0,0
1265,236,0,0,11,0,0,0,0,0,0
1265,240,232,0,0,0,0,0,0,232,0
1265,219,0,231,0,0,0,0,0,0,0
1265,241,0,0,0,0,243,0,0,0,0
1265,243,0,0,0,0,0,241,0,0,0
1265,209,0,232,0,0,0,0,0,0,0
1265,209,0,0,0,0,0,0,246,0,0
1265,246,0,0,0,209,0,0,0,0,0
1265,248,0,0,0,167,0,0,0,0,0
1265,100,0,0,0,148,0,0,0,0,0
1266,1,0,227,0,0,0,0,0,0,0
1266,11,0,0,236,0,0,0,0,0,0
1266,122,0,0,154,0,0,0,0,0,0
1266,122,0,0,0,227,0,0,0,0,0
1266,154,122,0,0,0,0,0,0,122,0
1266,154,0,0,0,194,0,0,0,0,0
1266,154,0,0,0,0,0,227,0,0,0
1266,141,0,0,0,0,0,0,247,0,0
1266,141,0,167,0,0,0,0,0,0,0
1266,194,0,0,0,154,0,0,0,0,0
1266,194,0,0,227,0,0,0,0,0,0
1266,217,0,247,0,0,0,0,0,0,0
1266,220,0,0,0,0,0,247,0,0,0
1266,227,0,0,0,122,0,0,0,0,0
1266,227,0,0,0,0,0,154,0,0,0
1266,227,194,0,0,0,0,0,0,194,0
1266,231,0,0,0,0,0,0,0,0,219
1266,232,0,0,240,0,0,0,0,0,0
1266,232,0,0,0,0,0,0,0,0,209
1266,148,0,0,0,0,0,0,100,0,0
1266,236,0,0,11,0,0,0,0,0,0
1266,240,232,0,0,0,0,0,0,232,0
1266,241,0,0,0,0,243,0,0,0,0
1266,242,0,0,245,0,0,0,0,0,0
1266,209,0,232,0,0,0,0,0,0,0
1266,209,0,0,0,0,0,0,246,0,0
1266,246,0,0,0,209,0,0,0,0,0
1266,247,0,0,0,141,0,0,0,0,0
1266,247,0,0,0,0,0,0,0,0,217
1266,247,0,0,0,0,220,0,0,0,0
1266,248,0,0,0,0,0,0,167,0,0
1266,100,0,0,0,148,0,0,0,0,0
1266,167,0,0,0,0,0,141,0,0,0
1266,167,0,0,0,248,0,0,0,0,0
1267,1,0,227,0,0,0,0,0,0,0
1267,11,236,0,0,0,0,0,0,236,0
1267,141,247,0,0,0,0,0,247,0,0
1267,141,0,167,0,0,0,0,0,0,0
1267,194,154,0,0,0,0,0,154,0,0
1267,194,227,0,0,0,0,0,0,227,0
1267,220,0,0,0,0,0,247,0,0,0
1267,227,0,0,0,122,0,0,0,0,0
1267,227,0,0,0,0,0,154,0,0,0
1267,227,194,0,0,0,0,0,0,194,0
1267,231,0,0,0,0,0,0,0,0,219
1267,148,100,0,0,0,0,0,100,0,0
1267,236,0,0,11,0,0,0,0,0,0
1267,240,232,0,0,0,0,0,0,232,0
1267,219,0,231,0,0,0,0,0,0,0
1267,241,0,0,0,0,243,0,0,0,0
1267,243,0,0,0,0,0,241,0,0,0
1267,209,0,232,0,0,0,0,0,0,0
1267,209,0,240,0,0,0,0,0,0,0
1267,209,0,0,0,0,0,0,246,0,0
1267,246,0,0,0,209,0,0,0,0,0
1267,247,0,0,0,141,0,0,0,0,0
1267,247,0,0,0,0,0,0,0,0,217
1267,247,0,0,0,0,220,0,0,0,0
1267,248,0,0,0,0,0,0,167,0,0
1267,100,0,0,0,148,0,0,0,0,0
1267,167,0,0,0,0,0,141,0,0,0
1267,167,0,0,0,248,0,0,0,0,0
1268,11,236,0,0,0,0,0,0,236,0
1268,122,154,0,0,0,0,0,0,154,0
1268,122,0,0,0,0,0,0,227,0,0
1268,141,0,0,0,0,0,0,247,0,0
1268,141,0,167,0,0,0,0,0,0,0
1268,194,154,0,0,0,0,0,154,0,0
1268,194,227,0,0,0,0,0,0,227,0
1268,217,0,247,0,0,0,0,0,0,0
1268,220,0,0,0,0,0,247,0,0,0
1268,227,0,0,0,122,0,0,0,0,0
1268,227,0,0,0,0,0,154,0,0,0
1268,227,194,0,0,0,0,0,0,194,0
1268,231,0,0,0,0,0,219,0,0,0
1268,232,0,0,240,0,0,0,0,0,0
1268,232,0,0,0,0,0,0,0,0,209
1268,148,0,0,0,0,0,0,100,0,0
1268,236,11,0,0,0,0,0,0,11,0
1268,240,0,0,232,0,0,0,0,0,0
1268,219,0,231,0,0,0,0,0,0,0
1268,241,0,0,0,0,243,0,0,0,0
1268,242,0,0,245,0,0,0,0,0,0
1268,243,0,0,0,0,0,241,0,0,0
1268,209,0,232,0,0,0,0,0,0,0
1268,209,0,240,0,0,0,0,0,0,0
1268,209,0,0,0,0,0,0,246,0,0
1268,246,0,0,0,209,0,0,0,0,0
1268,247,0,0,0,141,0,0,0,0,0
1268,247,0,0,0,0,0,0,0,0,217
1268,247,0,0,0,0,220,0,0,0,0
1268,248,0,0,0,0,0,0,167,0,0
1268,100,0,0,0,148,0,0,0,0,0
1268,167,0,0,0,0,0,141,0,0,0
1268,167,0,0,0,248,0,0,0,0,0
1269,1,0,227,0,0,0,0,0,0,0
1269,122,154,0,0,0,0,0,0,154,0
1269,122,0,0,0,0,0,0,227,0,0
1269,154,122,0,0,0,0,0,0,122,0
1269,154,0,0,0,194,0,0,0,0,0
1269,154,0,0,0,0,0,227,0,0,0
1269,141,247,0,0,0,0,0,247,0,0
1269,141,0,0,0,0,167,0,0,0,0
1269,194,154,0,0,0,0,0,154,0,0
1269,194,227,0,0,0,0,0,0,227,0
1269,217,0,247,0,0,0,0,0,0,0
1269,227,0,0,0,0,0,0,122,0,0
1269,227,0,0,0,0,154,0,0,0,0
1269,227,0,0,194,0,0,0,0,0,0
1269,231,0,0,0,0,0,219,0,0,0
1269,232,0,0,240,0,0,0,0,0,0
1269,232,0,0,0,0,0,0,0,0,209
1269,148,0,0,0,0,0,0,100,0,0
1269,236,11,0,0,0,0,0,0,11,0
1269,219,0,231,0,0,0,0,0,0,0
1269,241,0,0,0,0,243,0,0,0,0
1269,242,0,0,245,0,0,0,0,0,0
1269,243,0,0,0,0,0,241,0,0,0
1269,209,0,0,0,0,0,0,0,0,232
1269,209,0,0,0,246,0,0,0,0,0
1269,246,0,0,0,209,0,0,0,0,0
1269,248,0,0,0,0,0,0,167,0,0
1269,100,0,0,0,148,0,0,0,0,0
1269,167,0,0,0,0,0,141,0,0,0
1269,167,0,0,0,248,0,0,0,0,0
1270,1,0,227,0,0,0,0,0,0,0
1270,122,154,0,0,0,0,0,0,154,0
1270,122,0,0,0,0,0,0,227,0,0
1270,154,0,0,122,0,0,0,0,0,0
1270,154,194,0,0,0,0,0,194,0,0
1270,154,0,0,0,0,227,0,0,0,0
1270,141,247,0,0,0,0,0,247,0,0
1270,141,0,0,0,0,167,0,0,0,0
1270,194,0,0,0,154,0,0,0,0,0
1270,194,0,0,227,0,0,0,0,0,0
1270,217,0,247,0,0,0,0,0,0,0
1270,220,0,0,0,0,0,247,0,0,0
1270,231,0,0,0,0,0,219,0,0,0
1270,232,0,0,240,0,0,0,0,0,0
1270,232,0,0,0,0,0,0,0,0,209
1270,148,0,0,0,100,0,0,0,0,0
1270,236,11,0,0,0,0,0,0,11,0
1270,240,232,0,0,0,0,0,0,232,0
1270,219,0,231,0,0,0,0,0,0,0
1270,219,249,0,0,0,0,0,0,0,249
1270,241,0,0,0,0,243,0,0,0,0
1270,242,0,0,245,0,0,0,0,0,0
1270,243,0,0,0,0,0,241,0,0,0
1270,209,0,0,0,0,0,0,0,0,232
1270,209,0,0,0,246,0,0,0,0,0
1270,246,0,0,0,0,0,0,209,0,0
1270,247,0,0,0,0,0,0,0,0,217
1270,247,0,0,0,0,0,0,220,0,0
1270,248,0,0,0,0,0,0,167,0,0
1270,100,0,0,0,148,0,0,0,0,0
1270,167,0,0,0,0,0,141,0,0,0
1270,167,247,0,0,0,0,0,0,247,0
1270,167,0,0,0,248,0,0,0,0,0
1271,11,236,0,0,0,0,0,0,236,0
1271,122,0,0,154,0,0,0,0,0,0
1271,122,0,0,0,227,0,0,0,0,0
1271,141,247,0,0,0,0,0,247,0,0
1271,141,0,0,0,0,167,0,0,0,0
1271,194,0,0,0,154,0,0,0,0,0
1271,194,0,0,227,0,0,0,0,0,0
1271,217,0,247,0,0,0,0,0,0,0
1271,220,0,0,0,0,0,247,0,0,0
1271,231,0,0,0,0,219,0,0,0,0
1271,148,0,0,0,0,0,0,100,0,0
1271,236,11,0,0,0,0,0,0,11,0
1271,240,232,0,0,0,0,0,0,232,0
1271,219,0,231,0,0,0,0,0,0,0
1271,219,249,0,0,0,0,0,0,0,249
1271,241,0,0,0,0,243,0,0,0,0
1271,242,0,0,245,0,0,0,0,0,0
1271,243,0,0,0,0,0,241,0,0,0
1271,209,0,232,0,0,0,0,0,0,0
1271,209,0,0,0,0,0,0,246,0,0
1271,246,0,0,0,209,0,0,0,0,0
1271,248,0,0,0,0,0,0,167,0,0
1271,100,0,0,0,148,0,0,0,0,0
1271,167,0,0,0,0,0,141,0,0,0
1271,167,0,0,0,248,0,0,0,0,0
1271,249,219,0,0,0,0,0,0,0,219
1272,1,0,227,0,0,0,0,0,0,0
1272,11,236,0,0,0,0,0,0,236,0
1272,141,247,0,0,0,0,0,247,0,0
1272,141,0,0,0,0,167,0,0,0,0
1272,232,0,0,240,0,0,0,0,0,0
1272,232,0,0,0,0,0,0,0,0,209
1272,148,0,0,0,0,0,0,100,0,0
1272,236,11,0,0,0,0,0,0,11,0
1272,219,0,231,0,0,0,0,0,0,0
1272,219,249,0,0,0,0,0,0,249,0
1272,241,0,0,0,0,243,0,0,0,0
1272,243,0,0,0,0,0,241,0,0,0
1272,209,0,232,0,0,0,0,0,0,0
1272,209,0,0,0,0,0,0,246,0,0
1272,246,0,0,0,209,0,0,0,0,0
1272,247,0,0,0,0,0,0,0,0,217
1272,247,0,0,0,0,0,0,220,0,0
1272,248,0,0,0,0,0,0,167,0,0
1272,100,0,0,0,148,0,0,0,0,0
1272,249,0,219,0,0,0,0,0,0,0
1273,1,0,227,0,0,0,0,0,0,0
1273,11,236,0,0,0,0,0,0,236,0
1273,154,0,0,122,0,0,0,0,0,0
1273,154,194,0,0,0,0,0,194,0,0
1273,154,0,0,0,0,227,0,0,0,0
1273,141,247,0,0,0,0,0,247,0,0
1273,141,0,0,0,0,167,0,0,0,0
1273,194,0,0,0,154,0,0,0,0,0
1273,194,0,0,227,0,0,0,0,0,0
1273,217,0,247,0,0,0,0,0,0,0
1273,227,0,0,0,122,0,0,0,0,0
1273,227,0,0,0,0,0,154,0,0,0
1273,227,194,0,0,0,0,0,0,194,0
1273,231,0,0,0,0,0,219,0,0,0
1273,232,0,0,240,0,0,0,0,0,0
1273,232,0,0,0,0,0,0,0,0,209
1273,148,100,0,0,0,0,0,100,0,0
1273,236,11,0,0,0,0,0,0,11,0
1273,219,0,231,0,0,0,0,0,0,0
1273,219,249,0,0,0,0,0,0,0,249
1273,241,0,0,0,0,243,0,0,0,0
1273,246,0,0,0,209,0,0,0,0,0
1273,247,0,0,0,0,0,0,0,0,217
1273,247,0,0,0,0,0,0,220,0,0
1273,248,0,0,0,167,0,0,0,0,0
1273,100,0,0,0,148,0,0,0,0,0
1273,167,0,0,0,0,0,141,0,0,0
1273,167,0,0,0,248,0,0,0,0,0
1273,249,0,219,0,0,0,0,0,0,0
1274,1,227,0,0,0,0,0,0,0,227
1274,11,236,0,0,0,0,0,0,236,0
1274,122,154,0,0,0,0,0,0,154,0
1274,122,0,0,0,0,0,0,227,0,0
1274,154,122,0,0,0,0,0,0,122,0
1274,154,0,0,0,194,0,0,0,0,0
1274,154,0,0,0,0,0,227,0,0,0
1274,141,247,0,0,0,0,0,247,0,0
1274,141,0,0,0,0,167,0,0,0,0
1274,194,0,0,0,154,0,0,0,0,0
1274,194,0,0,227,0,0,0,0,0,0
1274,217,0,247,0,0,0,0,0,0,0
1274,220,0,0,0,0,0,247,0,0,0
1274,231,0,0,0,0,0,219,0,0,0
1274,232,0,0,240,0,0,0,0,0,0
1274,232,0,0,0,0,0,0,0,0,209
1274,148,0,0,0,100,0,0,0,0,0
1274,236,11,0,0,0,0,0,0,11,0
1274,240,232,0,0,0,0,0,0,232,0
1274,219,0,231,0,0,0,0,0,0,0
1274,219,249,0,0,0,0,0,0,0,249
1274,241,0,0,0,0,243,0,0,0,0
1274,243,0,0,0,0,0,241,0,0,0
1274,246,0,0,0,209,0,0,0,0,0
1274,247,0,0,0,0,0,0,0,0,217
1274,247,0,0,0,0,0,0,220,0,0
1274,248,0,0,0,0,0,0,167,0,0
1274,100,0,0,0,148,0,0,0,0,0
1274,167,0,0,0,0,0,141,0,0,0
1274,167,0,0,0,248,0,0,0,0,0
1274,249,0,219,0,0,0,0,0,0,0
1275,1,0,227,0,0,0,0,0,0,0
1275,141,247,0,0,0,0,0,247,0,0
1275,141,0,0,248,0,0,0,0,0,0
1275,141,0,0,0,0,167,0,0,0,0
1275,194,0,0,0,154,0,0,0,0,0
1275,194,0,0,227,0,0,0,0,0,0
1275,217,0,0,0,0,0,0,0,0,247
1275,220,0,0,0,0,0,247,0,0,0
1275,227,0,0,0,0,0,0,122,0,0
1275,227,0,0,0,0,154,0,0,0,0
1275,227,0,0,194,0,0,0,0,0,0
1275,231,0,0,0,0,0,219,0,0,0
1275,232,0,0,240,0,0,0,0,0,0
1275,232,0,0,0,0,0,0,0,0,209
1275,148,0,0,0,0,0,0,100,0,0
1275,236,11,0,0,0,0,0,0,11,0
1275,240,232,0,0,0,0,0,0,232,0
1275,219,0,0,0,0,231,0,0,0,0
1275,219,249,0,0,0,0,0,0,0,249
1275,241,0,0,0,0,243,0,0,0,0
1275,243,0,0,0,0,0,241,0,0,0
1275,246,0,0,0,209,0,0,0,0,0
